transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,day,day_of_week,quarter,week_of_year,is_weekend,is_month_start,is_month_end,season
T13220,U140,2024-02-05,expense,others,4549.0,cash,CHENNAI,ATM withdrawal,2024,2,5,0,1,6,0,0,0,Winter
T9379,U106,2021-11-26,expense,rent,21603.0,cash,JAIPUR,Petrol,2021,11,26,4,4,47,0,0,0,Fall
T0617,U046,2021-01-22,expense,food,1641.0,cash,kolkata,,2021,1,22,4,1,3,0,0,0,Winter
T13759,U109,2021-12-27,expense,others,7941.0,upi,CHENNAI,test,2021,12,27,0,4,52,0,0,0,Winter
T4332,U089,2023-11-21,expense,food,4265.0,upi,hyderabad,,2023,11,21,1,4,47,0,0,0,Fall
T12052,U046,2023-09-09,expense,savings,8634.0,bank_transfer,LUC,Gym membership,2023,9,9,5,3,36,1,0,0,Fall
T4585,U003,2024-05-21,expense,others,1006.0,upi,hyderabad,Medicine,2024,5,21,1,2,21,0,0,0,Spring
T0859,U132,2024-10-27,expense,travel,475.0,bank_transfer,DEL,,2024,10,27,6,4,43,1,0,0,Fall
T5011,U129,2022-07-16,expense,travel,6799.0,card,Bangalore,Restaurant dinner,2022,7,16,5,3,28,1,0,0,Summer
T1330,U108,2022-03-21,expense,rent,1564.0,unknown,,Doctor consultation,2022,3,21,0,1,12,0,0,0,Spring
T7501,U047,2021-01-12,expense,food,4005.0,cash,kolkata,Monthly rent payment,2021,1,12,1,1,2,0,0,0,Winter
T6784,U022,2021-01-12,expense,food,8687.0,unknown,BANGALORE,Coffee,2021,1,12,1,1,2,0,0,0,Winter
T5253,U075,2021-08-07,expense,food,7235.0,card,BAN,test,2021,8,7,5,3,31,1,0,0,Summer
T6241,U037,2022-07-04,expense,travel,9675.0,cash,MUM,Restaurant dinner,2022,7,4,0,3,27,0,0,0,Summer
T4458,U075,2022-04-21,expense,food,4895.0,upi,AHM,Fixed deposit,2022,4,21,3,2,16,0,0,0,Spring
T4529,U064,2024-01-31,expense,others,21355.0,bank_transfer,JAI,EMI payment,2024,1,31,2,1,5,0,0,1,Winter
T5154,U072,2024-03-11,expense,others,13183.0,upi,CHENNAI,Books,2024,3,11,0,1,11,0,0,0,Spring
T10901,U086,2022-07-12,expense,others,9364.0,upi,DELHI,EMI payment,2022,7,12,1,3,28,0,0,0,Summer
T6988,U044,2023-10-07,expense,others,2824.0,upi,AHM,Doctor consultation,2023,10,7,5,4,40,1,0,0,Fall
T2128,U126,2023-10-18,expense,health,9979.0,upi,HYD,Internet bill,2023,10,18,2,4,42,0,0,0,Fall
T1182,U023,2024-09-20,expense,health,8548.0,unknown,BAN,ATM withdrawal,2024,9,20,4,3,38,0,0,0,Fall
T4182,U117,2023-03-03,expense,food,700.0,bank_transfer,PUN,Gym membership,2023,3,3,4,1,9,0,0,0,Spring
T4082,U138,2021-07-23,expense,food,6556.0,upi,mumbai,,2021,7,23,4,3,29,0,0,0,Summer
T8123,U020,2023-05-15,expense,rent,5988.0,bank_transfer,MUM,Movie tickets,2023,5,15,0,2,20,0,0,0,Spring
T7895,U117,2024-08-23,expense,others,6348.0,card,Chennai,!!!,2024,8,23,4,3,34,0,0,0,Summer
T8735,U113,2021-05-15,expense,others,5549.0,upi,,Fixed deposit,2021,5,15,5,2,19,1,0,0,Spring
T8838,U010,2023-07-16,expense,rent,3221.0,upi,DEL,ATM withdrawal,2023,7,16,6,3,28,1,0,0,Summer
T1044,U075,2021-05-06,expense,food,1810.0,card,KOL,Internet bill,2021,5,6,3,2,18,0,0,0,Spring
T7931,U085,2021-08-12,expense,travel,1037.0,cash,BANGALORE,Electricity bill,2021,8,12,3,3,32,0,0,0,Summer
T13820,U148,2023-10-16,expense,utilities,6278.0,bank_transfer,HYD,,2023,10,16,0,4,42,0,0,0,Fall
T9531,U149,2021-06-15,expense,utilities,999.0,cash,CHENNAI,Fixed deposit,2021,6,15,1,2,24,0,0,0,Summer
T13844,U006,2024-05-29,expense,others,7040.0,upi,JAIPUR,Uber ride,2024,5,29,2,2,22,0,0,0,Spring
T9591,U034,2022-08-22,expense,entertainment,5011.0,upi,,Uber ride,2022,8,22,0,3,34,0,0,0,Summer
T5042,U008,2023-07-13,expense,others,2082.0,cash,DEL,Grocery shopping,2023,7,13,3,3,28,0,0,0,Summer
T0131,U108,2023-01-07,expense,entertainment,4167.0,cash,pune,,2023,1,7,5,1,1,1,0,0,Winter
T3349,U130,2022-08-02,expense,utilities,6260.0,card,Mumbai,Electricity bill,2022,8,2,1,3,31,0,0,0,Summer
T5111,U051,2023-09-02,expense,rent,747.0,card,chennai,!!!,2023,9,2,5,3,35,1,0,0,Fall
T2986,U127,2021-03-31,expense,travel,3645.0,unknown,lucknow,Internet bill,2021,3,31,2,1,13,0,0,1,Spring
T3113,U079,2023-03-17,expense,others,5958.0,bank_transfer,mumbai,misc,2023,3,17,4,1,11,0,0,0,Spring
T13440,U062,2022-06-19,expense,others,3833.0,card,HYDERABAD,EMI payment,2022,6,19,6,2,24,1,0,0,Summer
T1572,U097,2024-06-02,expense,education,2715.0,card,ahmedabad,asdfgh,2024,6,2,6,2,22,1,0,0,Summer
T13022,U105,2023-04-22,expense,utilities,9245.0,bank_transfer,ahmedabad,Train ticket,2023,4,22,5,2,16,1,0,0,Spring
T3628,U116,2024-12-07,expense,others,12316.0,cash,JAI,Medicine,2024,12,7,5,4,49,1,0,0,Winter
T7622,U124,2024-03-20,expense,entertainment,2561.0,bank_transfer,,misc,2024,3,20,2,1,12,0,0,0,Spring
T5287,U129,2024-04-11,expense,entertainment,6832.0,cash,JAI,Fixed deposit,2024,4,11,3,2,15,0,0,0,Spring
T6525,U061,2021-04-23,expense,others,9714.0,cash,DEL,Gym membership,2021,4,23,4,2,16,0,0,0,Spring
T5046,U123,2023-12-20,expense,rent,5622.0,bank_transfer,jaipur,ATM withdrawal,2023,12,20,2,4,51,0,0,0,Winter
T9393,U030,2022-07-31,expense,others,7748.0,card,BANGALORE,xyz123,2022,7,31,6,3,30,1,0,1,Summer
T1258,U106,2022-11-14,expense,rent,4981.0,unknown,Jaipur,...,2022,11,14,0,4,46,0,0,0,Fall
T0928,U102,2022-05-13,expense,others,301.0,card,HYDERABAD,Grocery shopping,2022,5,13,4,2,19,0,0,0,Spring
T6037,U009,2024-10-05,expense,food,3830.0,card,,Gym membership,2024,10,5,5,4,40,1,0,0,Fall
T12742,U139,2021-10-18,expense,travel,2985.0,upi,KOLKATA,Gym membership,2021,10,18,0,4,42,0,0,0,Fall
T2353,U082,2023-02-12,expense,others,4426.0,bank_transfer,,Fixed deposit,2023,2,12,6,1,6,1,0,0,Winter
T7335,U024,2024-07-26,expense,entertainment,3640.0,upi,DELHI,EMI payment,2024,7,26,4,3,30,0,0,0,Summer
T7798,U040,2023-10-09,expense,others,9476.0,upi,BAN,Movie tickets,2023,10,9,0,4,41,0,0,0,Fall
T3213,U148,2023-05-31,expense,travel,7070.0,upi,HYD,,2023,5,31,2,2,22,0,0,1,Spring
T10710,U006,2023-08-01,expense,travel,7174.0,upi,chennai,Uber ride,2023,8,1,1,3,31,0,1,0,Summer
T0922,U086,2022-12-12,expense,others,3159.0,bank_transfer,AHMEDABAD,,2022,12,12,0,4,50,0,0,0,Winter
T5592,U028,2023-03-24,expense,health,1606.0,upi,Lucknow,Fixed deposit,2023,3,24,4,1,12,0,0,0,Spring
T2671,U058,2021-12-31,expense,others,9434.0,upi,lucknow,,2021,12,31,4,4,52,0,0,1,Winter
T6020,U092,2022-08-03,expense,food,3280.0,bank_transfer,jaipur,xyz123,2022,8,3,2,3,31,0,0,0,Summer
T9004,U011,2022-11-23,expense,others,886.0,cash,Ahmedabad,Train ticket,2022,11,23,2,4,47,0,0,0,Fall
T7005,U026,2022-11-20,expense,others,7109.0,bank_transfer,DELHI,asdfgh,2022,11,20,6,4,46,1,0,0,Fall
T12998,U146,2022-12-08,expense,entertainment,4201.0,cash,Jaipur,Electricity bill,2022,12,8,3,4,49,0,0,0,Winter
T3988,U129,2024-02-23,expense,food,655.0,bank_transfer,HYD,ATM withdrawal,2024,2,23,4,1,8,0,0,0,Winter
T11757,U068,2024-09-21,expense,food,2044.0,bank_transfer,Pune,Online course,2024,9,21,5,3,38,1,0,0,Fall
T10285,U040,2024-01-29,expense,savings,5277.0,upi,kolkata,,2024,1,29,0,1,5,0,0,0,Winter
T8961,U043,2021-05-19,expense,others,1115.0,card,BAN,Internet bill,2021,5,19,2,2,20,0,0,0,Spring
T0428,U006,2021-10-09,expense,others,2017.0,bank_transfer,Bangalore,Medicine,2021,10,9,5,4,40,1,0,0,Fall
T9117,U119,2021-05-28,expense,education,2053.0,bank_transfer,CHE,Gym membership,2021,5,28,4,2,21,0,0,0,Spring
T9348,U007,2022-01-29,expense,others,8839.0,cash,chennai,,2022,1,29,5,1,4,1,0,0,Winter
T3503,U017,2022-01-15,expense,others,9635.0,cash,Lucknow,Gym membership,2022,1,15,5,1,2,1,0,0,Winter
T0481,U108,2023-07-17,expense,others,392.0,bank_transfer,pune,Uber ride,2023,7,17,0,3,29,0,0,0,Summer
T2248,U048,2024-12-10,expense,rent,26916.0,cash,KOLKATA,Petrol,2024,12,10,1,4,50,0,0,0,Winter
T3455,U150,2022-09-27,expense,food,994.0,unknown,kolkata,test,2022,9,27,1,3,39,0,0,0,Fall
T4186,U002,2022-11-11,expense,food,175.0,bank_transfer,CHE,xyz123,2022,11,11,4,4,45,0,0,0,Fall
T9132,U067,2022-08-10,income,income,24394.0,upi,DELHI,Monthly rent payment,2022,8,10,2,3,32,0,0,0,Summer
T8437,U143,2024-07-20,expense,others,9531.0,upi,Lucknow,Gym membership,2024,7,20,5,3,29,1,0,0,Summer
T8881,U090,2022-11-05,expense,utilities,7838.0,upi,BANGALORE,Electricity bill,2022,11,5,5,4,44,1,0,0,Fall
T10071,U043,2021-09-26,expense,food,2511.0,card,CHENNAI,Online course,2021,9,26,6,3,38,1,0,0,Fall
T13867,U026,2023-09-11,expense,others,7734.0,cash,,Internet bill,2023,9,11,0,3,37,0,0,0,Fall
T13196,U061,2024-06-16,expense,rent,1461.0,upi,JAI,Coffee,2024,6,16,6,2,24,1,0,0,Summer
T5099,U008,2024-10-12,expense,others,2398.0,bank_transfer,chennai,Grocery shopping,2024,10,12,5,4,41,1,0,0,Fall
T2238,U023,2023-09-24,expense,travel,7858.0,unknown,KOL,Grocery shopping,2023,9,24,6,3,38,1,0,0,Fall
T12671,U139,2024-10-30,expense,food,3913.0,card,hyderabad,Shopping,2024,10,30,2,4,44,0,0,0,Fall
T4155,U042,2022-12-09,expense,travel,5279.0,cash,jaipur,Lunch,2022,12,9,4,4,49,0,0,0,Winter
T8170,U148,2021-02-08,expense,savings,4694.0,upi,ahmedabad,Monthly rent payment,2021,2,8,0,1,6,0,0,0,Winter
T11558,U012,2024-08-20,expense,food,2060.0,upi,hyderabad,Fixed deposit,2024,8,20,1,3,34,0,0,0,Summer
T13688,U003,2024-12-01,expense,food,7717.0,unknown,lucknow,ATM withdrawal,2024,12,1,6,4,48,1,1,0,Winter
T13289,U072,2022-12-23,expense,others,3021.0,bank_transfer,Ahmedabad,xyz123,2022,12,23,4,4,51,0,0,0,Winter
T6767,U099,2024-08-03,expense,food,1574.0,card,DELHI,ATM withdrawal,2024,8,3,5,3,31,1,0,0,Summer
T12720,U031,2024-10-30,expense,others,6879.0,cash,LUC,Movie tickets,2024,10,30,2,4,44,0,0,0,Fall
T0721,U005,2022-02-13,expense,rent,5599.0,bank_transfer,Bangalore,,2022,2,13,6,1,6,1,0,0,Winter
T3212,U143,2021-02-15,expense,entertainment,4374.0,bank_transfer,Hyderabad,...,2021,2,15,0,1,7,0,0,0,Winter
T8580,U118,2024-01-10,expense,travel,552.0,card,delhi,Medicine,2024,1,10,2,1,2,0,0,0,Winter
T11720,U080,2024-03-02,expense,utilities,1686.0,unknown,chennai,asdfgh,2024,3,2,5,1,9,1,0,0,Spring
T2817,U104,2024-07-13,expense,utilities,3325.0,upi,KOL,,2024,7,13,5,3,28,1,0,0,Summer
T1400,U066,2023-11-25,expense,others,5535.0,card,JAIPUR,Train ticket,2023,11,25,5,4,47,1,0,0,Fall
T7206,U142,2023-01-03,expense,rent,9188.0,card,AHMEDABAD,Medicine,2023,1,3,1,1,1,0,0,0,Winter
T7386,U054,2021-09-08,expense,others,8716.0,bank_transfer,Pune,Books,2021,9,8,2,3,36,0,0,0,Fall
T0019,U011,2021-03-23,expense,education,9273.0,card,BAN,!!!,2021,3,23,1,1,12,0,0,0,Spring
T5686,U139,2021-02-25,income,income,18231.0,upi,DELHI,Train ticket,2021,2,25,3,1,8,0,0,0,Winter
T13942,U125,2022-06-05,expense,food,9636.0,cash,MUMBAI,Grocery shopping,2022,6,5,6,2,22,1,0,0,Summer
T10500,U042,2024-03-30,expense,education,7121.0,cash,Chennai,Fixed deposit,2024,3,30,5,1,13,1,0,0,Spring
T1516,U076,2023-09-23,expense,health,5447.0,upi,Mumbai,Shopping,2023,9,23,5,3,38,1,0,0,Fall
T4498,U109,2024-10-26,expense,others,2163.0,card,CHENNAI,Uber ride,2024,10,26,5,4,43,1,0,0,Fall
T5945,U039,2022-02-13,expense,others,19467.0,bank_transfer,bangalore,Gym membership,2022,2,13,6,1,6,1,0,0,Winter
T4812,U066,2022-08-09,expense,others,1336.0,cash,AHMEDABAD,,2022,8,9,1,3,32,0,0,0,Summer
T4854,U111,2024-05-16,expense,others,7761.0,cash,BANGALORE,Coffee,2024,5,16,3,2,20,0,0,0,Spring
T5368,U033,2024-12-03,expense,others,9556.0,bank_transfer,LUCKNOW,!!!,2024,12,3,1,4,49,0,0,0,Winter
T8845,U040,2024-03-02,expense,utilities,8138.0,bank_transfer,PUNE,Fixed deposit,2024,3,2,5,1,9,1,0,0,Spring
T7231,U038,2023-11-22,expense,others,13959.0,cash,Chennai,ATM withdrawal,2023,11,22,2,4,47,0,0,0,Fall
T2058,U121,2022-11-17,expense,savings,3084.0,cash,JAI,Train ticket,2022,11,17,3,4,46,0,0,0,Fall
T12121,U105,2021-07-23,expense,education,887.0,upi,KOL,Fixed deposit,2021,7,23,4,3,29,0,0,0,Summer
T7330,U147,2023-12-21,expense,food,7874.0,bank_transfer,PUNE,EMI payment,2023,12,21,3,4,51,0,0,0,Winter
T8770,U028,2024-01-23,expense,utilities,7174.0,upi,BANGALORE,Medicine,2024,1,23,1,1,4,0,0,0,Winter
T13194,U017,2022-09-20,expense,others,5391.0,unknown,JAIPUR,test,2022,9,20,1,3,38,0,0,0,Fall
T8201,U104,2023-07-12,expense,utilities,4771.0,bank_transfer,PUN,Medicine,2023,7,12,2,3,28,0,0,0,Summer
T11881,U089,2023-06-22,expense,entertainment,9430.0,bank_transfer,Lucknow,,2023,6,22,3,2,25,0,0,0,Summer
T12496,U018,2023-09-28,expense,food,5045.0,cash,CHE,Gym membership,2023,9,28,3,3,39,0,0,0,Fall
T6321,U138,2021-01-11,expense,rent,29287.0,card,DEL,Internet bill,2021,1,11,0,1,2,0,0,0,Winter
T9997,U105,2022-06-23,expense,travel,9991.0,bank_transfer,,Grocery shopping,2022,6,23,3,2,25,0,0,0,Summer
T6756,U091,2023-11-09,expense,others,3891.0,cash,Hyderabad,misc,2023,11,9,3,4,45,0,0,0,Fall
T11620,U149,2022-05-29,expense,others,4955.0,card,CHENNAI,Movie tickets,2022,5,29,6,2,21,1,0,0,Spring
T1544,U083,2021-05-29,expense,rent,9757.0,bank_transfer,HYDERABAD,,2021,5,29,5,2,21,1,0,0,Spring
T4990,U093,2022-02-15,expense,others,3607.0,card,AHMEDABAD,Medicine,2022,2,15,1,1,7,0,0,0,Winter
T5113,U094,2024-05-16,expense,health,1150.0,bank_transfer,PUNE,Online course,2024,5,16,3,2,20,0,0,0,Spring
T7367,U063,2024-04-28,expense,others,1453.0,card,Lucknow,Train ticket,2024,4,28,6,2,17,1,0,0,Spring
T8892,U063,2022-10-08,expense,food,9369.0,bank_transfer,Hyderabad,Grocery shopping,2022,10,8,5,4,40,1,0,0,Fall
T1799,U086,2022-05-31,expense,others,2186.0,bank_transfer,Chennai,Train ticket,2022,5,31,1,2,22,0,0,1,Spring
T13397,U132,2023-05-04,expense,entertainment,2642.0,cash,delhi,...,2023,5,4,3,2,18,0,0,0,Spring
T4918,U130,2022-05-01,expense,others,20656.0,card,Kolkata,,2022,5,1,6,2,17,1,1,0,Spring
T13238,U059,2023-01-30,expense,investment,10347.0,cash,BAN,Monthly rent payment,2023,1,30,0,1,5,0,0,0,Winter
T9845,U086,2022-08-31,expense,travel,388.0,card,MUMBAI,Shopping,2022,8,31,2,3,35,0,0,1,Summer
T3845,U117,2022-05-09,expense,food,3756.0,bank_transfer,JAIPUR,Grocery shopping,2022,5,9,0,2,19,0,0,0,Spring
T9152,U068,2023-07-25,expense,others,4153.0,upi,DEL,...,2023,7,25,1,3,30,0,0,0,Summer
T1409,U060,2021-01-08,expense,others,384.0,bank_transfer,Delhi,Coffee,2021,1,8,4,1,1,0,0,0,Winter
T13399,U119,2022-07-14,expense,entertainment,3700.0,card,AHM,Doctor consultation,2022,7,14,3,3,28,0,0,0,Summer
T7644,U076,2022-04-26,expense,others,3901.0,bank_transfer,Lucknow,Monthly rent payment,2022,4,26,1,2,17,0,0,0,Spring
T0997,U087,2023-12-23,expense,rent,3507.0,upi,delhi,xyz123,2023,12,23,5,4,51,1,0,0,Winter
T1479,U045,2021-08-20,expense,food,236.0,cash,,Online course,2021,8,20,4,3,33,0,0,0,Summer
T6902,U016,2023-12-14,expense,rent,6168.0,unknown,MUMBAI,Lunch,2023,12,14,3,4,50,0,0,0,Winter
T2648,U033,2021-03-26,expense,rent,6798.0,cash,BANGALORE,Shopping,2021,3,26,4,1,12,0,0,0,Spring
T12733,U057,2021-04-06,expense,others,4051.0,card,Bangalore,Grocery shopping,2021,4,6,1,2,14,0,0,0,Spring
T11044,U145,2024-09-30,expense,others,7998.0,upi,Lucknow,EMI payment,2024,9,30,0,3,40,0,0,1,Fall
T4115,U053,2023-09-10,expense,food,1255.0,bank_transfer,BAN,Movie tickets,2023,9,10,6,3,36,1,0,0,Fall
T12420,U044,2022-09-28,expense,utilities,6725.0,cash,Chennai,...,2022,9,28,2,3,39,0,0,0,Fall
T9183,U137,2021-01-04,expense,food,2799.0,cash,Hyderabad,Shopping,2021,1,4,0,1,1,0,0,0,Winter
T7634,U033,2022-01-13,expense,utilities,4958.0,bank_transfer,PUN,,2022,1,13,3,1,2,0,0,0,Winter
T5344,U122,2022-01-21,expense,food,1099.0,bank_transfer,lucknow,Books,2022,1,21,4,1,3,0,0,0,Winter
T13242,U031,2022-11-13,expense,others,5642.0,card,BAN,Gym membership,2022,11,13,6,4,45,1,0,0,Fall
T4096,U047,2024-03-25,expense,others,1020.0,cash,BAN,,2024,3,25,0,1,13,0,0,0,Spring
T0987,U049,2024-05-20,expense,food,3738.0,bank_transfer,MUMBAI,,2024,5,20,0,2,21,0,0,0,Spring
T7842,U087,2023-07-12,expense,others,3192.0,cash,KOLKATA,,2023,7,12,2,3,28,0,0,0,Summer
T6844,U012,2023-05-21,expense,health,7691.0,upi,JAIPUR,,2023,5,21,6,2,20,1,0,0,Spring
T4457,U139,2023-08-12,expense,others,9222.0,card,CHE,xyz123,2023,8,12,5,3,32,1,0,0,Summer
T5843,U124,2021-05-26,expense,entertainment,4241.0,cash,hyderabad,Grocery shopping,2021,5,26,2,2,21,0,0,0,Spring
T8397,U144,2023-12-17,expense,food,1180.0,bank_transfer,kolkata,Medicine,2023,12,17,6,4,50,1,0,0,Winter
T6632,U009,2023-05-10,expense,others,6358.0,card,BANGALORE,Uber ride,2023,5,10,2,2,19,0,0,0,Spring
T2424,U069,2022-08-15,expense,rent,5345.0,bank_transfer,CHENNAI,EMI payment,2022,8,15,0,3,33,0,0,0,Summer
T9900,U048,2021-04-30,expense,others,702.0,bank_transfer,lucknow,Petrol,2021,4,30,4,2,17,0,0,1,Spring
T0903,U102,2023-12-20,expense,entertainment,7292.0,upi,Pune,Movie tickets,2023,12,20,2,4,51,0,0,0,Winter
T3847,U134,2022-10-11,expense,others,941.0,cash,kolkata,Fixed deposit,2022,10,11,1,4,41,0,0,0,Fall
T13825,U127,2024-11-17,expense,food,6574.0,upi,DEL,Petrol,2024,11,17,6,4,46,1,0,0,Fall
T3164,U023,2024-11-26,expense,travel,409.0,upi,Pune,ATM withdrawal,2024,11,26,1,4,48,0,0,0,Fall
T5542,U018,2021-10-14,expense,others,0.0,bank_transfer,JAI,Restaurant dinner,2021,10,14,3,4,41,0,0,0,Fall
T5327,U072,2023-12-14,expense,food,3903.0,cash,DEL,Grocery shopping,2023,12,14,3,4,50,0,0,0,Winter
T8454,U087,2021-05-24,expense,others,9694.0,cash,JAI,misc,2021,5,24,0,2,21,0,0,0,Spring
T12124,U037,2024-08-09,expense,entertainment,9013.0,upi,BANGALORE,,2024,8,9,4,3,32,0,0,0,Summer
T4591,U091,2022-09-05,expense,utilities,1980.0,cash,Jaipur,Lunch,2022,9,5,0,3,36,0,0,0,Fall
T12097,U132,2021-04-09,expense,utilities,7818.0,upi,Jaipur,Internet bill,2021,4,9,4,2,14,0,0,0,Spring
T12210,U118,2022-01-25,expense,others,20509.0,bank_transfer,bangalore,Train ticket,2022,1,25,1,1,4,0,0,0,Winter
T6007,U138,2022-04-03,expense,savings,6682.0,cash,MUM,Movie tickets,2022,4,3,6,2,13,1,0,0,Spring
T4407,U143,2022-07-29,expense,education,6714.0,bank_transfer,Hyderabad,,2022,7,29,4,3,30,0,0,0,Summer
T5887,U060,2021-08-23,expense,travel,8859.0,cash,KOLKATA,Internet bill,2021,8,23,0,3,34,0,0,0,Summer
T6734,U110,2024-06-03,expense,travel,1098.0,unknown,PUN,,2024,6,3,0,2,23,0,0,0,Summer
T4511,U107,2022-07-06,expense,others,6170.0,card,BANGALORE,,2022,7,6,2,3,27,0,0,0,Summer
T12067,U046,2023-09-23,expense,food,2318.0,bank_transfer,mumbai,Gym membership,2023,9,23,5,3,38,1,0,0,Fall
T9561,U117,2022-11-03,expense,others,6354.0,bank_transfer,LUCKNOW,,2022,11,3,3,4,44,0,0,0,Fall
T9929,U102,2023-03-15,expense,others,8158.0,card,AHMEDABAD,ATM withdrawal,2023,3,15,2,1,11,0,0,0,Spring
T5732,U038,2021-08-16,expense,others,1702.0,upi,pune,Medicine,2021,8,16,0,3,33,0,0,0,Summer
T9603,U145,2023-06-28,expense,rent,6760.0,bank_transfer,Kolkata,Uber ride,2023,6,28,2,2,26,0,0,0,Summer
T2106,U010,2023-04-21,expense,others,8201.0,upi,JAI,Shopping,2023,4,21,4,2,16,0,0,0,Spring
T0824,U007,2021-03-04,expense,entertainment,3219.0,upi,LUCKNOW,Monthly rent payment,2021,3,4,3,1,9,0,0,0,Spring
T13434,U145,2022-05-30,expense,travel,2954.0,card,PUNE,misc,2022,5,30,0,2,22,0,0,0,Spring
T9341,U059,2022-10-15,expense,others,8122.0,bank_transfer,,,2022,10,15,5,4,41,1,0,0,Fall
T5459,U067,2021-08-28,expense,health,1008.0,upi,Jaipur,Medicine,2021,8,28,5,3,34,1,0,0,Summer
T2041,U009,2023-02-15,expense,savings,8382.0,upi,lucknow,Internet bill,2023,2,15,2,1,7,0,0,0,Winter
T3551,U025,2023-09-23,expense,others,1372.0,card,MUMBAI,Train ticket,2023,9,23,5,3,38,1,0,0,Fall
T8081,U100,2021-12-14,expense,others,6566.0,bank_transfer,MUMBAI,,2021,12,14,1,4,50,0,0,0,Winter
T5647,U082,2023-05-10,expense,others,984.0,card,BANGALORE,Online course,2023,5,10,2,2,19,0,0,0,Spring
T4580,U149,2023-07-11,expense,travel,1259.0,card,pune,Monthly rent payment,2023,7,11,1,3,28,0,0,0,Summer
T3529,U017,2024-01-23,expense,others,7393.0,cash,Bangalore,Online course,2024,1,23,1,1,4,0,0,0,Winter
T13214,U004,2023-09-09,expense,others,9349.0,bank_transfer,,Coffee,2023,9,9,5,3,36,1,0,0,Fall
T6638,U084,2023-08-02,expense,travel,1868.0,cash,Bangalore,Grocery shopping,2023,8,2,2,3,31,0,0,0,Summer
T9811,U048,2024-01-06,expense,rent,2774.0,bank_transfer,PUNE,Internet bill,2024,1,6,5,1,1,1,0,0,Winter
T1978,U035,2024-01-02,expense,others,2481.0,bank_transfer,Jaipur,xyz123,2024,1,2,1,1,1,0,0,0,Winter
T1222,U121,2021-01-11,expense,others,8855.0,upi,Delhi,asdfgh,2021,1,11,0,1,2,0,0,0,Winter
T11433,U004,2021-11-05,expense,food,4941.0,bank_transfer,Mumbai,Medicine,2021,11,5,4,4,44,0,0,0,Fall
T11885,U128,2024-04-21,expense,food,2043.0,cash,BAN,Gym membership,2024,4,21,6,2,16,1,0,0,Spring
T4257,U104,2024-06-26,expense,rent,6574.0,cash,LUCKNOW,Coffee,2024,6,26,2,2,26,0,0,0,Summer
T13042,U008,2022-07-28,expense,others,2392.0,bank_transfer,Jaipur,Gym membership,2022,7,28,3,3,30,0,0,0,Summer
T1288,U071,2024-12-23,expense,health,6626.0,bank_transfer,lucknow,Monthly rent payment,2024,12,23,0,4,52,0,0,0,Winter
T12635,U026,2024-07-22,expense,food,3054.0,cash,Pune,test,2024,7,22,0,3,30,0,0,0,Summer
T4064,U127,2023-04-11,expense,others,3980.0,upi,PUNE,Petrol,2023,4,11,1,2,15,0,0,0,Spring
T9245,U041,2021-05-24,expense,others,8729.0,upi,LUCKNOW,Train ticket,2021,5,24,0,2,21,0,0,0,Spring
T6899,U106,2022-10-30,expense,others,7773.0,cash,LUCKNOW,Petrol,2022,10,30,6,4,43,1,0,0,Fall
T4836,U123,2023-12-17,expense,food,2611.0,cash,PUNE,Gym membership,2023,12,17,6,4,50,1,0,0,Winter
T4056,U143,2021-08-24,expense,others,4883.0,card,CHENNAI,Shopping,2021,8,24,1,3,34,0,0,0,Summer
T0449,U128,2021-07-28,expense,entertainment,1652.0,card,Hyderabad,,2021,7,28,2,3,30,0,0,0,Summer
T13189,U021,2021-03-17,expense,others,8006.0,cash,,xyz123,2021,3,17,2,1,11,0,0,0,Spring
T4959,U150,2022-06-10,expense,rent,6829.0,cash,JAI,misc,2022,6,10,4,2,23,0,0,0,Summer
T8420,U136,2021-06-03,expense,utilities,4713.0,cash,BAN,Doctor consultation,2021,6,3,3,2,22,0,0,0,Summer
T10250,U057,2024-12-20,income,income,14297.0,bank_transfer,Mumbai,Electricity bill,2024,12,20,4,4,51,0,0,0,Winter
T4214,U036,2021-12-13,expense,others,2087.0,card,bangalore,!!!,2021,12,13,0,4,50,0,0,0,Winter
T12332,U054,2023-04-30,expense,others,11168.0,bank_transfer,mumbai,Shopping,2023,4,30,6,2,17,1,0,1,Spring
T0949,U144,2023-04-06,expense,food,5997.0,card,bangalore,!!!,2023,4,6,3,2,14,0,0,0,Spring
T2428,U029,2023-12-16,expense,entertainment,8195.0,cash,Hyderabad,misc,2023,12,16,5,4,50,1,0,0,Winter
T5449,U035,2023-04-19,expense,food,4677.0,card,Jaipur,EMI payment,2023,4,19,2,2,16,0,0,0,Spring
T11981,U128,2022-04-26,expense,entertainment,464.0,upi,Chennai,,2022,4,26,1,2,17,0,0,0,Spring
T5579,U030,2023-06-06,expense,others,8757.0,bank_transfer,AHMEDABAD,asdfgh,2023,6,6,1,2,23,0,0,0,Summer
T11783,U121,2022-07-01,expense,others,5855.0,cash,kolkata,Doctor consultation,2022,7,1,4,3,26,0,1,0,Summer
T12587,U133,2024-02-10,expense,others,3444.0,card,ahmedabad,Monthly rent payment,2024,2,10,5,1,6,1,0,0,Winter
T3025,U146,2022-12-19,expense,rent,14582.0,upi,DEL,Internet bill,2022,12,19,0,4,51,0,0,0,Winter
