transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T1400,U066,2023-11-25,Expense,Travel,5535.0,Card,JAIPUR,Train ticket
T9269,U093,2021-03-29,Expense,Rent,999999.0,Bank Transfer,BAN,misc
T6710,U008,2023-12-11,Income,Freelance,44802.0,Card,LUC,Uber ride
T7206,U142,2023-01-03,Expense,Rent,9188.0,Card,AHMEDABAD,Medicine
T7386,U054,2021-09-08,Expense,Education,8716.0,Bank Transfer,Pune,Books
T0019,U011,2021-03-23,Expense,Education,9273.0,Card,BAN,!!!
T13011,U031,2023-06-28,Expense,Rent,39845.0,Cash,Delhi,Restaurant dinner
T5686,U139,2021-02-25,Income,Salary,18231.0,UPI,DELHI,Train ticket
T13942,U125,2022-06-05,Expense,Food,9636.0,Cash,MUMBAI,Grocery shopping
T10500,U042,2024-03-30,Expense,Education,7121.0,Cash,Chennai,Fixed deposit
T1516,U076,2023-09-23,Expense,Health,5447.0,UPI,Mumbai,Shopping
T4498,U109,2024-10-26,Expense,Others,2163.0,Card,CHENNAI,Uber ride
T5945,U039,2022-02-13,Expense,Rent,19467.0,Bank Transfer,bangalore,Gym membership
T4812,U066,2022-08-09,Expense,Health,1336.0,Cash,AHMEDABAD,No notes
T4854,U111,2024-05-16,Expense,Travel,7761.0,Cash,BANGALORE,Coffee
T5368,U033,2024-12-03,Expense,Others,9556.0,Bank Transfer,LUCKNOW,!!!
T8845,U040,2024-03-02,Expense,Utilities,8138.0,Bank Transfer,PUNE,Fixed deposit
T7231,U038,2023-11-22,Income,Others,13959.0,Cash,Chennai,ATM withdrawal
T2058,U121,2022-11-17,Expense,Savings,3084.0,Cash,JAI,Train ticket
T7330,U147,2023-12-21,Expense,Food,7874.0,Bank Transfer,PUNE,EMI payment
T8770,U028,2024-01-23,Expense,Utilities,7174.0,UPI,BANGALORE,Medicine
T8201,U104,2023-07-12,Expense,Utilities,4771.0,Bank Transfer,PUN,Medicine
T11881,U089,2023-06-22,Expense,Entertainment,9430.0,Bank Transfer,Lucknow,No notes
T12496,U018,2023-09-28,Expense,Food,5045.0,Cash,CHE,Gym membership
T6321,U138,2021-01-11,Expense,Rent,29287.0,Card,DEL,Internet bill
T9997,U105,2022-06-23,Expense,Travel,9991.0,Bank Transfer,Unknown,Grocery shopping
T6756,U091,2023-11-09,Expense,Education,3891.0,Cash,Hyderabad,misc
T3533,U130,2024-02-28,Expense,Rent,37865.0,UPI,Bangalore,test
T11620,U149,2022-05-29,Expense,Others,4955.0,Card,CHENNAI,Movie tickets
T1544,U083,2021-05-29,Expense,Rent,9757.0,Bank Transfer,HYDERABAD,No notes
T4990,U093,2022-02-15,Expense,Travel,3607.0,Card,AHMEDABAD,Medicine
T0591,U021,2023-11-01,Expense,Others,999999.0,Bank Transfer,MUMBAI,...
T7367,U063,2024-04-28,Expense,Food,1453.0,Card,Lucknow,Train ticket
T7885,U040,2021-02-24,Income,Salary,69923.0,Bank Transfer,HYD,!!!
T8892,U063,2022-10-08,Expense,Food,9369.0,Bank Transfer,Hyderabad,Grocery shopping
T1799,U086,2022-05-31,Expense,Food,2186.0,Bank Transfer,Chennai,Train ticket
T13397,U132,2023-05-04,Expense,Entertainment,2642.0,Cash,delhi,...
T4918,U130,2022-05-01,Expense,Rent,20656.0,Card,Kolkata,No notes
T9845,U086,2022-08-31,Expense,Travel,388.0,Card,MUMBAI,Shopping
T3845,U117,2022-05-09,Expense,Food,3756.0,Bank Transfer,JAIPUR,Grocery shopping
T9152,U068,2023-07-25,Expense,Others,4153.0,UPI,DEL,...
T5889,U061,2024-08-19,Income,Bonus,36129.0,UPI,KOL,Books
T1409,U060,2021-01-08,Expense,Travel,384.0,Bank Transfer,Delhi,Coffee
T13399,U119,2022-07-14,Expense,Entertainment,3700.0,Card,AHM,Doctor consultation
T7644,U076,2022-04-26,Expense,Food,3901.0,Bank Transfer,Lucknow,Monthly rent payment
T0997,U087,2023-12-23,Expense,Rent,3507.0,UPI,delhi,xyz123
T10044,U062,2022-06-09,Income,Salary,63348.0,Card,KOLKATA,Petrol
T0328,U095,2024-12-12,Income,Investment,45361.0,Card,hyderabad,Electricity bill
T1479,U045,2021-08-20,Expense,Food,236.0,Cash,Unknown,Online course
T6902,U016,2023-12-14,Expense,Rent,6168.0,Unknown,MUMBAI,Lunch
T2648,U033,2021-03-26,Expense,Rent,6798.0,Cash,BANGALORE,Shopping
T12733,U057,2021-04-06,Expense,Food,4051.0,Card,Bangalore,Grocery shopping
T11044,U145,2024-09-30,Expense,Savings,7998.0,UPI,Lucknow,EMI payment
T4115,U053,2023-09-10,Expense,Food,1255.0,Bank Transfer,BAN,Movie tickets
T12420,U044,2022-09-28,Expense,Utilities,6725.0,Cash,Chennai,...
T9183,U137,2021-01-04,Expense,Food,2799.0,Cash,Hyderabad,Shopping
T7634,U033,2022-01-13,Expense,Utilities,4958.0,Bank Transfer,PUN,No notes
T5344,U122,2022-01-21,Expense,Food,1099.0,Bank Transfer,lucknow,Books
T13242,U031,2022-11-13,Expense,Education,5642.0,Card,BAN,Gym membership
T4096,U047,2024-03-25,Expense,Rent,1020.0,Cash,BAN,No notes
T0987,U049,2024-05-20,Expense,Food,3738.0,Bank Transfer,MUMBAI,No notes
T7842,U087,2023-07-12,Expense,Rent,3192.0,Cash,KOLKATA,No notes
T6844,U012,2023-05-21,Expense,Health,7691.0,UPI,JAIPUR,No notes
T4457,U139,2023-08-12,Expense,Travel,9222.0,Card,CHE,xyz123
T8397,U144,2023-12-17,Expense,Food,1180.0,Bank Transfer,kolkata,Medicine
T1364,U048,2021-02-17,Expense,Rent,36056.0,UPI,mumbai,No notes
T6632,U009,2023-05-10,Expense,Rent,6358.0,Card,BANGALORE,Uber ride
T2424,U069,2022-08-15,Expense,Rent,5345.0,Bank Transfer,CHENNAI,EMI payment
T9900,U048,2021-04-30,Expense,Travel,702.0,Bank Transfer,lucknow,Petrol
T0903,U102,2023-12-20,Expense,Entertainment,7292.0,UPI,Pune,Movie tickets
T3847,U134,2022-10-11,Expense,Utilities,941.0,Cash,kolkata,Fixed deposit
T13825,U127,2024-11-17,Expense,Food,6574.0,UPI,DEL,Petrol
T3164,U023,2024-11-26,Expense,Travel,409.0,UPI,Pune,ATM withdrawal
T5327,U072,2023-12-14,Expense,Food,3903.0,Cash,DEL,Grocery shopping
T8454,U087,2021-05-24,Expense,Travel,9694.0,Cash,JAI,misc
T4591,U091,2022-09-05,Expense,Utilities,1980.0,Cash,Jaipur,Lunch
T12097,U132,2021-04-09,Expense,Utilities,7818.0,UPI,Jaipur,Internet bill
T12210,U118,2022-01-25,Expense,Rent,20509.0,Bank Transfer,bangalore,Train ticket
T6007,U138,2022-04-03,Expense,Savings,6682.0,Cash,MUM,Movie tickets
T4407,U143,2022-07-29,Expense,Education,6714.0,Bank Transfer,Hyderabad,No notes
T5887,U060,2021-08-23,Expense,Travel,8859.0,Cash,KOLKATA,Internet bill
T6734,U110,2024-06-03,Expense,Travel,1098.0,Unknown,PUN,No notes
T9475,U092,2023-06-11,Income,Freelance,35719.0,UPI,Pune,Fixed deposit
T4511,U107,2022-07-06,Expense,Travel,6170.0,Card,BANGALORE,No notes
T12067,U046,2023-09-23,Expense,Food,2318.0,Bank Transfer,mumbai,Gym membership
T9561,U117,2022-11-03,Expense,Travel,6354.0,Bank Transfer,LUCKNOW,No notes
T9929,U102,2023-03-15,Expense,Utilities,8158.0,Card,AHMEDABAD,ATM withdrawal
T5732,U038,2021-08-16,Expense,Food,1702.0,UPI,pune,Medicine
T9603,U145,2023-06-28,Expense,Rent,6760.0,Bank Transfer,Kolkata,Uber ride
T2106,U010,2023-04-21,Expense,Education,8201.0,UPI,JAI,Shopping
T0824,U007,2021-03-04,Expense,Entertainment,3219.0,UPI,LUCKNOW,Monthly rent payment
T9341,U059,2022-10-15,Expense,Health,8122.0,Bank Transfer,Unknown,No notes
T5459,U067,2021-08-28,Expense,Health,1008.0,UPI,Jaipur,Medicine
T3551,U025,2023-09-23,Expense,Travel,1372.0,Card,MUMBAI,Train ticket
T0924,U133,2023-09-13,Income,Salary,56971.0,Cash,PUNE,Coffee
T9811,U048,2024-01-06,Expense,Rent,2774.0,Bank Transfer,PUNE,Internet bill
T1978,U035,2024-01-02,Expense,Travel,2481.0,Bank Transfer,Jaipur,xyz123
T11433,U004,2021-11-05,Expense,Food,4941.0,Bank Transfer,Mumbai,Medicine
T11885,U128,2024-04-21,Expense,Food,2043.0,Cash,BAN,Gym membership
T4257,U104,2024-06-26,Expense,Rent,6574.0,Cash,LUCKNOW,Coffee
T13042,U008,2022-07-28,Expense,Food,2392.0,Bank Transfer,Jaipur,Gym membership
T1288,U071,2024-12-23,Expense,Health,6626.0,Bank Transfer,lucknow,Monthly rent payment
T12635,U026,2024-07-22,Expense,Food,3054.0,Cash,Pune,test
T3008,U055,2022-07-30,Income,Freelance,37631.0,Card,MUM,Fixed deposit
T6709,U067,2023-12-21,Expense,Rent,38973.0,UPI,DEL,Fixed deposit
T4064,U127,2023-04-11,Expense,Food,3980.0,UPI,PUNE,Petrol
T9245,U041,2021-05-24,Expense,Education,8729.0,UPI,LUCKNOW,Train ticket
T6899,U106,2022-10-30,Expense,Entertainment,7773.0,Cash,LUCKNOW,Petrol
T4836,U123,2023-12-17,Expense,Food,2611.0,Cash,PUNE,Gym membership
T12202,U037,2022-11-02,Expense,Rent,34418.0,UPI,Chennai,Books
T4056,U143,2021-08-24,Expense,Others,4883.0,Card,CHENNAI,Shopping
T0449,U128,2021-07-28,Expense,Entertainment,1652.0,Card,Hyderabad,No notes
T13189,U021,2021-03-17,Expense,Savings,8006.0,Cash,Unknown,xyz123
T4959,U150,2022-06-10,Expense,Rent,6829.0,Cash,JAI,misc
T8420,U136,2021-06-03,Expense,Utilities,4713.0,Cash,BAN,Doctor consultation
T10250,U057,2024-12-20,Income,Salary,14297.0,Bank Transfer,Mumbai,Electricity bill
T4214,U036,2021-12-13,Expense,Food,2087.0,Card,bangalore,!!!
T12332,U054,2023-04-30,Income,Others,11168.0,Bank Transfer,mumbai,Shopping
T0949,U144,2023-04-06,Expense,Food,5997.0,Card,bangalore,!!!
T2428,U029,2023-12-16,Expense,Entertainment,8195.0,Cash,Hyderabad,misc
T5449,U035,2023-04-19,Expense,Food,4677.0,Card,Jaipur,EMI payment
T0494,U034,2022-07-15,Income,Bonus,59853.0,Card,AHMEDABAD,Electricity bill
T11981,U128,2022-04-26,Expense,Entertainment,464.0,UPI,Chennai,No notes
T11887,U009,2023-04-15,Expense,Rent,48330.0,UPI,LUC,xyz123
T5579,U030,2023-06-06,Expense,Health,8757.0,Bank Transfer,AHMEDABAD,asdfgh
T11783,U121,2022-07-01,Expense,Travel,5855.0,Cash,kolkata,Doctor consultation
T12587,U133,2024-02-10,Expense,Savings,3444.0,Card,ahmedabad,Monthly rent payment
T3025,U146,2022-12-19,Expense,Rent,14582.0,UPI,DEL,Internet bill
T12272,U136,2023-04-15,Income,Salary,18733.0,Card,AHM,!!!
T5026,U009,2024-07-16,Expense,Food,3702.0,UPI,Mumbai,No notes
T7669,U082,2023-08-04,Expense,Food,9155.0,Cash,MUMBAI,EMI payment
T0924,U133,2023-09-13,Income,Salary,56971.0,Cash,PUNE,Coffee
T1165,U017,2023-04-04,Expense,Utilities,4949.0,Cash,jaipur,No notes
T5963,U081,2022-03-21,Expense,Utilities,5066.0,Bank Transfer,LUC,No notes
T10275,U119,2022-06-03,Expense,Food,6432.0,Card,CHENNAI,No notes
T12985,U022,2023-02-18,Expense,Entertainment,7288.0,Card,delhi,Medicine
T3001,U099,2024-07-14,Expense,Education,4942.0,UPI,Bangalore,Monthly rent payment
T7356,U059,2022-03-03,Expense,Food,1443.0,Card,KOL,Shopping
T7058,U036,2021-09-14,Income,Salary,66905.0,Card,MUM,test
T3582,U058,2023-10-11,Expense,Food,1731.0,Bank Transfer,pune,asdfgh
T12681,U061,2024-07-24,Expense,Entertainment,4462.0,Bank Transfer,ahmedabad,Medicine
T3707,U107,2021-02-20,Expense,Health,4343.0,Card,BANGALORE,Train ticket
T2950,U135,2021-11-04,Expense,Food,842.0,UPI,bangalore,Monthly rent payment
T3609,U095,2023-07-22,Expense,Food,1969.0,Cash,kolkata,Gym membership
T5999,U045,2024-10-21,Expense,Rent,1223.0,Card,Hyderabad,Gym membership
T3159,U119,2023-01-25,Expense,Rent,9301.0,Cash,ahmedabad,Coffee
T5007,U080,2023-02-28,Income,Others,19382.0,Bank Transfer,AHMEDABAD,Doctor consultation
T0060,U038,2024-01-12,Expense,Food,2984.0,Card,Unknown,Restaurant dinner
T11837,U126,2023-01-28,Expense,Food,9399.0,Card,jaipur,ATM withdrawal
T1448,U110,2022-05-07,Expense,Food,845.0,Card,chennai,Gym membership
T8400,U082,2022-07-10,Expense,Utilities,8421.0,Bank Transfer,AHMEDABAD,Uber ride
T0358,U097,2022-10-23,Expense,Rent,8337.0,UPI,Chennai,No notes
T12179,U042,2023-04-13,Expense,Travel,5205.0,Bank Transfer,Pune,Shopping
T2843,U097,2022-02-18,Expense,Utilities,4206.0,Bank Transfer,Mumbai,xyz123
T9460,U014,2024-08-30,Expense,Food,1690.0,UPI,Lucknow,No notes
T7743,U090,2022-05-24,Income,Others,37280.0,UPI,kolkata,Uber ride
T3030,U083,2024-01-21,Expense,Travel,744.0,Bank Transfer,CHENNAI,xyz123
T11211,U068,2023-12-24,Expense,Education,4103.0,Bank Transfer,pune,Movie tickets
T1121,U096,2023-10-17,Expense,Savings,847.0,Card,Unknown,ATM withdrawal
T11298,U086,2021-11-11,Expense,Rent,49400.0,Card,CHE,ATM withdrawal
T8808,U073,2023-07-18,Expense,Travel,5271.0,Card,Hyderabad,xyz123
T7009,U004,2022-04-05,Expense,Travel,4005.0,Cash,JAIPUR,Fixed deposit
T5062,U114,2024-08-10,Expense,Education,9352.0,Bank Transfer,chennai,Doctor consultation
T7426,U115,2023-07-15,Income,Freelance,61209.0,Unknown,Chennai,No notes
T1617,U010,2021-05-24,Expense,Entertainment,2583.0,Bank Transfer,Unknown,Doctor consultation
T13174,U064,2021-11-21,Expense,Entertainment,6829.0,Card,Lucknow,Coffee
T11208,U006,2021-06-11,Expense,Travel,9647.0,UPI,PUNE,Gym membership
T13156,U047,2022-04-24,Expense,Travel,7482.0,Card,Pune,Internet bill
T10465,U085,2022-06-30,Expense,Utilities,9698.0,Cash,hyderabad,Doctor consultation
T0273,U137,2022-02-12,Expense,Savings,8773.0,Cash,HYDERABAD,EMI payment
T7155,U076,2022-09-07,Expense,Food,2236.0,Cash,CHE,No notes
T1069,U103,2023-06-20,Expense,Utilities,4119.0,Cash,PUN,Online course
T2552,U019,2022-09-27,Income,Others,50800.0,UPI,KOL,Monthly rent payment
T12833,U059,2023-09-16,Expense,Rent,1790.0,Bank Transfer,MUM,Shopping
T9201,U019,2022-09-19,Expense,Food,788.0,Cash,pune,Online course
T3185,U132,2024-04-28,Expense,Travel,2771.0,UPI,LUC,No notes
T4506,U113,2021-07-02,Income,Bonus,222939.0,Bank Transfer,DELHI,Gym membership
T10707,U150,2024-02-12,Income,Salary,76239.0,Card,mumbai,Internet bill
T11015,U138,2021-02-08,Expense,Food,5375.0,UPI,BAN,Movie tickets
T6233,U026,2021-12-01,Expense,Travel,4953.0,UPI,Mumbai,ATM withdrawal
T11312,U018,2022-12-05,Expense,Utilities,4494.0,Bank Transfer,JAIPUR,No notes
T8773,U004,2023-09-24,Expense,Travel,5649.0,Bank Transfer,jaipur,No notes
T12753,U059,2023-06-23,Expense,Travel,845.0,UPI,ahmedabad,Restaurant dinner
T8713,U041,2024-01-12,Income,Salary,37665.0,UPI,bangalore,Lunch
T11096,U064,2024-08-18,Income,Investment,77578.0,Cash,bangalore,No notes
T7666,U009,2024-11-27,Expense,Travel,7815.0,UPI,Unknown,No notes
T3826,U111,2024-03-27,Expense,Food,2158.0,Card,DEL,test
T2649,U023,2022-12-27,Expense,Rent,4039.0,UPI,kolkata,EMI payment
T3645,U085,2023-07-10,Expense,Utilities,4218.0,Card,BANGALORE,xyz123
T13724,U096,2022-08-28,Expense,Rent,1009.0,UPI,KOL,asdfgh
T4315,U049,2022-04-16,Expense,Food,2220.0,Bank Transfer,MUMBAI,Train ticket
T4131,U032,2023-07-02,Expense,Food,1969.0,Card,Jaipur,Movie tickets
T0599,U010,2022-06-23,Expense,Rent,3050.0,Bank Transfer,pune,No notes
T6679,U006,2022-07-29,Income,Freelance,50581.0,UPI,Unknown,Internet bill
T3446,U036,2022-11-19,Income,Salary,65464.0,UPI,Kolkata,Uber ride
T3972,U027,2022-05-01,Expense,Education,8479.0,UPI,Jaipur,Uber ride
T11462,U147,2024-04-13,Expense,Food,861.0,UPI,hyderabad,Shopping
T11490,U127,2024-08-01,Income,Others,34452.0,Card,PUN,Internet bill
T2973,U052,2023-07-24,Expense,Rent,9804.0,Cash,Bangalore,Medicine
T12274,U016,2024-01-08,Expense,Food,6666.0,Card,jaipur,misc
T3587,U089,2023-05-29,Expense,Utilities,8355.0,Bank Transfer,DEL,asdfgh
T2439,U129,2022-04-02,Expense,Rent,1690.0,Card,Pune,Online course
T9679,U028,2023-05-20,Expense,Utilities,9727.0,UPI,Lucknow,Restaurant dinner
T13096,U110,2023-03-15,Expense,Food,4753.0,Cash,delhi,Monthly rent payment
T11952,U052,2021-08-02,Expense,Food,5025.0,Bank Transfer,KOLKATA,No notes
T1629,U060,2021-07-03,Expense,Food,2628.0,Bank Transfer,Unknown,Grocery shopping
T11073,U129,2022-07-25,Expense,Travel,1611.0,Cash,Pune,No notes
T0496,U065,2023-01-15,Expense,Education,6020.0,Card,Pune,Online course
T3419,U081,2023-12-14,Expense,Utilities,3123.0,Bank Transfer,CHENNAI,Monthly rent payment
T10148,U078,2023-08-10,Expense,Entertainment,1317.0,UPI,Pune,Medicine
T0881,U069,2023-02-16,Expense,Food,4235.0,Bank Transfer,DELHI,test
T4819,U041,2024-03-01,Expense,Education,2966.0,Bank Transfer,Unknown,Lunch
T11108,U114,2022-07-03,Expense,Education,2265.0,UPI,Delhi,Petrol
T6885,U100,2021-03-07,Expense,Utilities,1346.0,Bank Transfer,MUMBAI,Petrol
T13677,U014,2023-05-16,Expense,Travel,702.0,Card,hyderabad,Petrol
T5130,U110,2024-03-02,Expense,Entertainment,1505.0,Bank Transfer,KOL,Uber ride
T1203,U082,2023-08-16,Expense,Rent,10239.0,Bank Transfer,KOL,test
T2284,U125,2021-07-09,Expense,Entertainment,999999.0,UPI,KOLKATA,xyz123
T12819,U002,2023-04-21,Expense,Entertainment,4253.0,Card,HYD,Books
T1137,U026,2022-01-06,Expense,Food,6666.0,Bank Transfer,Jaipur,test
T4052,U066,2021-11-11,Expense,Travel,4882.0,Cash,LUCKNOW,asdfgh
T6325,U076,2023-03-12,Expense,Food,4597.0,Unknown,LUCKNOW,Restaurant dinner
T12879,U124,2023-11-12,Income,Freelance,65471.0,UPI,Unknown,Books
T9995,U025,2024-04-20,Income,Bonus,28581.0,Bank Transfer,Unknown,Online course
T2126,U087,2022-05-03,Expense,Education,8214.0,Card,kolkata,No notes
T2433,U090,2024-12-02,Expense,Utilities,7287.0,UPI,BAN,EMI payment
T1875,U062,2023-05-13,Expense,Food,6868.0,Cash,PUNE,Medicine
T2991,U087,2022-02-22,Expense,Travel,7173.0,Bank Transfer,HYDERABAD,Shopping
T0651,U038,2021-02-23,Expense,Rent,2693.0,UPI,Bangalore,Shopping
T7770,U118,2022-09-28,Expense,Health,7900.0,Card,ahmedabad,Petrol
T4293,U056,2024-03-27,Income,Bonus,75757.0,Cash,CHE,No notes
T0163,U098,2021-12-20,Income,Others,749253.0,Bank Transfer,AHMEDABAD,Electricity bill
T11855,U094,2021-08-19,Expense,Education,5531.0,Cash,CHENNAI,asdfgh
T4911,U041,2023-11-22,Expense,Food,4827.0,Card,Ahmedabad,No notes
T2532,U002,2022-11-30,Expense,Travel,5094.0,Cash,Bangalore,Grocery shopping
T4480,U079,2024-01-25,Expense,Rent,36568.0,Cash,Pune,misc
T12486,U068,2024-11-13,Expense,Travel,5316.0,UPI,DEL,Restaurant dinner
T6904,U007,2024-02-14,Expense,Entertainment,6805.0,Card,bangalore,Grocery shopping
T1677,U092,2021-12-01,Expense,Entertainment,196.0,Cash,Kolkata,Coffee
T1491,U057,2024-05-12,Expense,Others,1060.0,Card,DEL,No notes
T10357,U030,2021-11-09,Expense,Entertainment,6159.0,UPI,Delhi,asdfgh
T12436,U101,2024-09-17,Expense,Health,6954.0,Cash,Bangalore,Restaurant dinner
T5311,U090,2024-12-11,Expense,Rent,740.0,Bank Transfer,pune,...
T11851,U139,2022-03-21,Income,Bonus,56318.0,Cash,delhi,Lunch
T11308,U130,2024-04-19,Expense,Utilities,5925.0,Bank Transfer,Ahmedabad,No notes
T4886,U084,2024-04-29,Expense,Education,8050.0,Card,Kolkata,Monthly rent payment
T2497,U149,2022-11-22,Expense,Utilities,3159.0,Card,DELHI,ATM withdrawal
T1292,U033,2021-03-09,Expense,Food,2524.0,Card,Unknown,Electricity bill
T10247,U004,2023-04-21,Expense,Rent,1765.0,UPI,DELHI,No notes
T6267,U118,2022-10-18,Expense,Travel,6244.0,Card,JAIPUR,Lunch
T2147,U083,2023-05-20,Expense,Others,3685.0,Cash,Unknown,Petrol
T2372,U027,2024-11-09,Expense,Travel,577.0,Unknown,Unknown,Coffee
T13416,U036,2021-04-04,Expense,Utilities,8458.0,Card,KOLKATA,Doctor consultation
T5176,U012,2023-05-28,Expense,Travel,4457.0,Bank Transfer,Unknown,test
T2985,U019,2023-04-22,Expense,Rent,8682.0,Cash,BANGALORE,Electricity bill
T2483,U084,2024-11-28,Expense,Others,3386.0,Card,Unknown,No notes
T1909,U001,2024-07-15,Income,Freelance,25294.0,Cash,Chennai,Coffee
T5739,U050,2023-02-12,Expense,Rent,6743.0,Cash,LUCKNOW,Doctor consultation
T9914,U011,2023-03-01,Expense,Entertainment,8612.0,Card,DELHI,No notes
T1696,U135,2023-09-03,Expense,Food,4741.0,Bank Transfer,CHENNAI,Fixed deposit
T4382,U083,2024-02-11,Expense,Others,6928.0,UPI,pune,test
T1703,U101,2023-10-14,Expense,Food,6098.0,Cash,KOL,Online course
T11839,U024,2021-09-06,Expense,Entertainment,7894.0,UPI,bangalore,xyz123
T8367,U118,2022-03-12,Expense,Savings,7676.0,Cash,MUMBAI,Gym membership
T12170,U150,2024-07-27,Expense,Food,4959.0,Cash,Delhi,Gym membership
T2377,U129,2022-02-03,Expense,Utilities,4716.0,Cash,Unknown,Monthly rent payment
T12406,U014,2022-05-08,Expense,Health,7861.0,UPI,LUCKNOW,Electricity bill
T6630,U038,2022-10-11,Expense,Travel,165.0,Cash,chennai,...
T4021,U122,2022-03-02,Expense,Food,4220.0,Bank Transfer,JAIPUR,No notes
T1959,U073,2024-07-28,Expense,Health,6813.0,Bank Transfer,Unknown,Monthly rent payment
T6884,U060,2023-09-12,Expense,Entertainment,2491.0,Cash,PUN,Doctor consultation
T6263,U145,2023-08-29,Expense,Travel,789.0,UPI,KOLKATA,No notes
T3619,U125,2024-09-10,Expense,Travel,9698.0,Cash,JAIPUR,Grocery shopping
T10606,U118,2024-03-02,Expense,Utilities,9163.0,Cash,jaipur,No notes
T6395,U027,2024-01-01,Expense,Rent,12083.0,Card,DELHI,Restaurant dinner
T6127,U082,2023-10-17,Expense,Travel,4367.0,Card,AHM,Internet bill
T10538,U054,2024-12-06,Expense,Food,1213.0,Bank Transfer,Unknown,Gym membership
T0850,U062,2022-09-29,Expense,Travel,2790.0,Unknown,PUN,test
T12046,U001,2024-02-01,Expense,Food,4103.0,Unknown,BAN,No notes
T1316,U018,2023-05-15,Expense,Travel,4022.0,Card,pune,Shopping
T2536,U051,2023-08-17,Expense,Utilities,1718.0,Cash,Chennai,Online course
T10852,U069,2023-01-31,Income,Bonus,35129.0,Card,Delhi,Fixed deposit
T8877,U137,2024-05-27,Expense,Entertainment,9544.0,Unknown,Mumbai,Lunch
T13911,U141,2024-11-14,Expense,Food,6601.0,Bank Transfer,Delhi,Online course
T9787,U058,2021-01-03,Expense,Others,2876.0,Card,AHM,No notes
T3957,U003,2022-03-03,Expense,Education,2838.0,Cash,LUC,Internet bill
T10152,U122,2024-04-19,Expense,Food,9907.0,Cash,Hyderabad,Train ticket
T5677,U047,2024-09-07,Expense,Rent,4862.0,Cash,DEL,asdfgh
T8207,U011,2022-04-06,Expense,Utilities,5528.0,Card,lucknow,EMI payment
T13215,U069,2022-04-19,Expense,Entertainment,6629.0,Cash,CHENNAI,Shopping
T6386,U078,2021-08-11,Expense,Travel,4914.0,Card,MUMBAI,Books
T10026,U083,2022-03-10,Expense,Education,3272.0,Bank Transfer,lucknow,No notes
T2700,U070,2021-02-01,Expense,Rent,5143.0,Bank Transfer,HYD,Coffee
T8653,U118,2021-08-07,Expense,Utilities,6284.0,UPI,Unknown,Electricity bill
T7799,U086,2023-05-11,Expense,Food,3142.0,Bank Transfer,JAI,Gym membership
T4008,U134,2024-01-03,Expense,Travel,5749.0,Card,Ahmedabad,Internet bill
T1591,U066,2024-01-11,Expense,Others,4161.0,UPI,BAN,Online course
T5065,U039,2022-05-11,Expense,Food,2470.0,Card,DELHI,EMI payment
T2539,U098,2022-02-05,Expense,Utilities,3559.0,Card,AHM,!!!
T4307,U053,2024-10-06,Income,Salary,57937.0,Card,KOL,Monthly rent payment
T0795,U071,2024-01-25,Expense,Utilities,938.0,UPI,Pune,No notes
T2180,U098,2024-11-19,Income,Investment,45500.0,Cash,delhi,Doctor consultation
T13678,U086,2023-03-17,Expense,Education,4017.0,Bank Transfer,KOL,Doctor consultation
T13787,U073,2021-10-03,Expense,Entertainment,2362.0,Card,HYD,Restaurant dinner
T11242,U075,2021-09-27,Expense,Food,9607.0,Cash,jaipur,No notes
T2367,U145,2024-06-29,Expense,Education,5859.0,UPI,Unknown,Grocery shopping
T9543,U130,2021-10-12,Expense,Rent,4585.0,Card,Unknown,No notes
T1870,U029,2021-08-13,Expense,Others,6041.0,UPI,delhi,!!!
T12908,U135,2022-04-11,Expense,Travel,6811.0,Cash,AHM,No notes
T9882,U004,2022-06-19,Expense,Rent,29728.0,Card,Chennai,Books
T4453,U149,2021-09-08,Expense,Rent,34972.0,Card,delhi,No notes
T12958,U051,2021-05-05,Income,Investment,19404.0,Bank Transfer,DEL,!!!
T13294,U114,2023-10-31,Expense,Rent,9814.0,Cash,kolkata,No notes
